,County,State,Mean Household Income,Population,Median Age,Per Capita Income,Poverty Count,Unemployment Count
2801,Harding,NM,30875.0,459.0,60.1,32424.0,84.0,10.0
2802,San Juan,NM,50582.0,127455.0,35.0,23206.0,26707.0,4986.0
2803,Chaves,NM,43197.0,65459.0,35.6,21356.0,13111.0,1659.0
2804,Union,NM,37936.0,4175.0,40.6,23968.0,496.0,25.0
2805,Roosevelt,NM,40775.0,19117.0,29.8,19849.0,4601.0,795.0
2806,Bronx,NY,38085.0,1437872.0,33.9,20850.0,407528.0,70250.0
2807,Fulton,NY,50248.0,53743.0,43.8,26875.0,8119.0,1574.0
2808,Rensselaer,NY,65851.0,159431.0,39.9,34280.0,18459.0,4359.0
2809,Dutchess,NY,78028.0,293894.0,42.0,38048.0,25335.0,8981.0
2810,Herkimer,NY,51862.0,62505.0,44.0,26151.0,8951.0,2207.0
2811,St. Lawrence,NY,49305.0,109558.0,38.9,24473.0,17248.0,3563.0
2812,Warren,NY,59813.0,64480.0,46.4,33605.0,6656.0,1479.0
2813,Monroe,NY,57479.0,744248.0,38.9,32502.0,106115.0,23013.0
2814,Ulster,NY,63348.0,179303.0,43.7,33879.0,23840.0,5723.0
2815,Livingston,NY,56071.0,63907.0,40.8,27073.0,7850.0,1257.0
2816,Greene,NY,53617.0,47617.0,45.8,27271.0,5921.0,981.0
2817,Allegany,NY,47033.0,47025.0,38.8,23030.0,7146.0,1296.0
2818,Cattaraugus,NY,47240.0,77686.0,42.0,24628.0,12411.0,2268.0
2819,Schenectady,NY,63785.0,154883.0,39.9,31412.0,17200.0,5198.0
2820,Yates,NY,54343.0,25009.0,41.3,27512.0,2719.0,552.0
2821,Haywood,NC,49800.0,60433.0,47.6,29453.0,8304.0,1319.0
2822,Alleghany,NC,37558.0,10973.0,49.5,21244.0,2673.0,284.0
2823,Cleveland,NC,40393.0,97159.0,41.9,21920.0,19262.0,4004.0
2824,Granville,NC,55628.0,58874.0,42.6,26228.0,7781.0,1695.0
2825,Hoke,NC,47535.0,53239.0,32.5,20656.0,10823.0,1888.0
2826,Iredell,NC,58198.0,172525.0,40.4,32006.0,20230.0,5349.0
2827,Pitt,NC,44315.0,177372.0,32.2,25722.0,40737.0,8444.0
2828,Cherokee,NC,40294.0,27668.0,50.9,22754.0,4516.0,702.0
2829,Wilkes,NC,40829.0,68460.0,44.5,23745.0,13423.0,1799.0
2830,Alexander,NC,44961.0,37119.0,43.4,24452.0,5333.0,1170.0
2831,Carteret,NC,54428.0,68920.0,47.9,32005.0,7831.0,2159.0
2832,Pasquotank,NC,48279.0,39479.0,38.2,23699.0,5981.0,1187.0
2833,Swain,NC,36773.0,14254.0,41.4,20984.0,2436.0,420.0
2834,Anson,NC,39126.0,25306.0,40.5,20124.0,4647.0,1139.0
2835,Franklin,NC,53175.0,64902.0,41.3,26273.0,9093.0,1731.0
2836,Macon,NC,43597.0,34410.0,49.8,28429.0,5679.0,650.0
2837,Transylvania,NC,46629.0,33513.0,50.7,27050.0,4776.0,829.0
2838,Columbus,NC,36398.0,56293.0,42.0,22081.0,12666.0,1487.0
2839,Montgomery,NC,42346.0,27338.0,43.3,22760.0,5178.0,527.0
2840,Richmond,NC,36091.0,45189.0,40.5,20745.0,10503.0,1841.0
2841,Surry,NC,41068.0,72099.0,43.8,23957.0,11978.0,1422.0
2842,Buncombe,NC,50668.0,254474.0,42.1,31439.0,30609.0,5203.0
2843,Cabarrus,NC,64174.0,201448.0,37.9,31050.0,21822.0,6349.0
2844,Davidson,NC,47271.0,164664.0,42.3,25109.0,25064.0,5745.0
2845,Hertford,NC,37005.0,24153.0,42.1,18918.0,5125.0,1145.0
2846,Pender,NC,52989.0,59020.0,42.9,27724.0,8709.0,2016.0
2847,Watauga,NC,45268.0,54117.0,31.2,24906.0,13155.0,2009.0
2848,Tyrrell,NC,35472.0,4119.0,49.2,18682.0,863.0,88.0
2849,Traill,ND,62870.0,8019.0,41.3,32712.0,504.0,126.0
2850,Dickey,ND,60918.0,4970.0,43.1,32943.0,252.0,73.0
2851,Ward,ND,67753.0,69034.0,31.4,34382.0,6065.0,1080.0
2852,McHenry,ND,62637.0,5927.0,42.8,37626.0,504.0,49.0
2853,Benson,ND,44313.0,6886.0,30.5,21407.0,2376.0,145.0
2854,Renville,ND,68182.0,2495.0,41.0,33635.0,114.0,23.0
2855,Burleigh,ND,69719.0,93737.0,36.9,37764.0,7534.0,995.0
2856,Oliver,ND,68333.0,1837.0,50.0,33849.0,165.0,37.0
2857,Ramsey,ND,57313.0,11557.0,41.6,35059.0,1290.0,47.0
2858,Griggs,ND,52794.0,2266.0,50.2,35069.0,175.0,15.0
2859,Sheridan,ND,49261.0,1405.0,51.5,32559.0,195.0,16.0
2860,Wells,ND,57989.0,4055.0,52.1,34602.0,264.0,53.0
2861,Mahoning,OH,44682.0,231064.0,43.5,27429.0,39441.0,9129.0
2862,Scioto,OH,39731.0,76377.0,39.9,23042.0,17132.0,2403.0
2863,Meigs,OH,43591.0,23160.0,43.6,23897.0,5130.0,820.0
2864,Pike,OH,43729.0,28214.0,40.8,22301.0,5395.0,949.0
2865,Hamilton,OH,54976.0,812037.0,36.8,34125.0,128930.0,26167.0
2866,Erie,OH,52270.0,75136.0,44.8,31677.0,8858.0,2050.0
2867,Lawrence,OH,44372.0,60622.0,41.6,23692.0,11082.0,1602.0
2868,Tuscarawas,OH,51170.0,92526.0,41.0,26034.0,11990.0,1902.0
2869,Brown,OH,52356.0,43679.0,41.8,25637.0,6818.0,1154.0
2870,Licking,OH,62715.0,172293.0,39.7,30338.0,19101.0,4340.0
2871,Carroll,OH,52394.0,27578.0,45.3,28421.0,3549.0,611.0
2872,Clermont,OH,64822.0,203216.0,39.8,32900.0,19204.0,4473.0
2873,Highland,OH,43297.0,43007.0,40.4,22624.0,8836.0,1237.0
2874,Portage,OH,56618.0,162644.0,37.9,29439.0,20346.0,5595.0
2875,Belmont,OH,49361.0,68472.0,44.5,26106.0,8738.0,1882.0
2876,Perry,OH,48811.0,35985.0,39.9,22659.0,6907.0,1234.0
2877,Bandera,TX,53683.0,21763.0,52.1,28539.0,3219.0,607.0
2878,Robertson,TX,54201.0,16890.0,40.9,25465.0,2094.0,506.0
2879,Taylor,TX,50818.0,136348.0,32.3,26469.0,20272.0,2850.0
2880,Trinity,TX,40407.0,14569.0,48.7,22265.0,2328.0,451.0
2881,Cochran,TX,42798.0,2904.0,34.5,21014.0,685.0,83.0
2882,Comal,TX,75356.0,135097.0,42.0,36899.0,10997.0,2362.0
2883,Houston,TX,34297.0,22955.0,44.0,18080.0,4872.0,181.0
2884,Potter,TX,43157.0,120899.0,33.8,22267.0,22887.0,2119.0
2885,Scurry,TX,55889.0,17239.0,36.1,24508.0,2149.0,292.0
2886,Crane,TX,70398.0,4839.0,32.4,26113.0,357.0,27.0
2887,Stonewall,TX,48000.0,1385.0,52.0,28746.0,175.0,14.0
2888,Brown,TX,45457.0,37834.0,41.3,25145.0,5217.0,661.0
2889,Bee,TX,42032.0,32691.0,35.4,17390.0,5403.0,925.0
2890,McCulloch,TX,45329.0,8098.0,44.6,24409.0,1266.0,97.0
2891,Lee,TX,55000.0,16952.0,41.5,25876.0,2335.0,234.0
2892,Ellis,TX,72213.0,168838.0,36.1,30727.0,15481.0,3070.0
2893,Kerr,TX,52473.0,51365.0,47.7,30498.0,6601.0,1234.0
2894,Falls,TX,38032.0,17299.0,39.3,17830.0,3955.0,386.0
2895,Montgomery,IA,47648.0,10155.0,44.0,28780.0,1601.0,346.0
2896,Mahaska,IA,52950.0,22208.0,39.7,27061.0,3110.0,601.0
2897,Buchanan,IA,61409.0,21125.0,38.7,31495.0,1969.0,318.0
2898,Decatur,IA,42614.0,8044.0,36.4,22037.0,1426.0,172.0
2899,Jackson,KS,55904.0,13318.0,41.6,27950.0,1305.0,381.0
2900,Logan,KS,51597.0,2810.0,40.0,27883.0,210.0,26.0
2901,Wyandotte,KS,44873.0,164345.0,33.7,21298.0,32629.0,6015.0
2902,Clay,KS,56186.0,8142.0,43.0,32110.0,614.0,105.0
2903,Saline,KS,50515.0,54977.0,38.5,27737.0,6555.0,1083.0
2904,Wabaunsee,KS,60450.0,6888.0,43.8,28104.0,385.0,109.0
2905,Mitchell,KS,45221.0,6222.0,43.5,24732.0,972.0,87.0
2906,Atchison,KS,48667.0,16363.0,36.1,24224.0,2643.0,376.0
2907,Finney,KS,56573.0,36957.0,30.5,23637.0,5370.0,928.0
2908,Leavenworth,KS,71184.0,80042.0,37.6,31639.0,6643.0,1452.0
2909,Stanton,KS,46726.0,2063.0,39.6,23542.0,298.0,16.0
2910,Meade,KS,55568.0,4261.0,37.3,27273.0,503.0,61.0
2911,Pratt,KS,54029.0,9582.0,38.5,27050.0,1065.0,180.0
2912,Anderson,KS,46274.0,7852.0,41.5,23210.0,1068.0,106.0
2913,Geary,KS,49185.0,34895.0,26.1,22797.0,4127.0,828.0
2914,Ford,KS,53072.0,34484.0,31.9,23348.0,4875.0,1045.0
2915,Marshall,KS,50234.0,9798.0,44.0,27167.0,904.0,208.0
2916,Cheyenne,KS,46833.0,2677.0,45.7,28467.0,249.0,38.0
2917,Cowley,KS,48087.0,35591.0,38.8,23778.0,5074.0,798.0
2918,Franklin,KS,55486.0,25563.0,39.1,26757.0,2564.0,598.0
2919,Jewell,KS,42552.0,2916.0,52.6,26908.0,453.0,33.0
2920,Rice,KS,50764.0,9762.0,39.1,23971.0,1527.0,264.0
2921,Chase,KS,46295.0,2645.0,44.4,25105.0,321.0,52.0
2922,Wichita,KS,57566.0,2143.0,45.0,29762.0,92.0,27.0
2923,Norton,KS,49891.0,5486.0,43.2,26953.0,588.0,29.0
2924,Barton,KS,50198.0,26791.0,40.0,27133.0,4395.0,541.0
2925,Edwards,KS,49293.0,2925.0,44.7,27309.0,240.0,33.0
2926,Rush,KS,40598.0,3102.0,47.6,25590.0,298.0,52.0
2927,Marion,KS,51262.0,12032.0,44.7,25756.0,1047.0,259.0
2928,Ottawa,KS,51971.0,5902.0,42.6,27610.0,604.0,80.0
2929,Barber,KS,50613.0,4733.0,43.8,28984.0,729.0,38.0
2930,Dickinson,KS,48167.0,19004.0,41.5,26201.0,2314.0,526.0
2931,Trimble,KY,47470.0,8637.0,43.0,26089.0,1595.0,437.0
2932,Hickman,KY,40463.0,4568.0,46.6,24432.0,678.0,99.0
2933,Nelson,KY,57469.0,45388.0,39.5,31387.0,4899.0,1311.0
2934,Grant,KY,45610.0,24915.0,36.0,22073.0,4419.0,397.0
2935,Logan,KY,43842.0,26849.0,40.8,23177.0,4580.0,637.0
2936,Pendleton,KY,52620.0,14520.0,41.1,22620.0,2532.0,258.0
2937,Spencer,KY,77738.0,18246.0,41.6,33568.0,1523.0,502.0
2938,Bath,KY,40837.0,12268.0,40.4,21175.0,2552.0,365.0
2939,Boyle,KY,43274.0,29913.0,40.3,24933.0,3833.0,616.0
2940,Harlan,KY,26324.0,27134.0,41.2,15834.0,9563.0,788.0
2941,Lincoln,KY,39833.0,24458.0,40.5,20212.0,5752.0,704.0
2942,Monroe,KY,34167.0,10634.0,41.6,23025.0,2546.0,292.0
2943,Union,KY,42844.0,14802.0,37.6,22027.0,3196.0,555.0
2944,Calloway,KY,40219.0,38776.0,35.3,22489.0,8004.0,932.0
2945,Daviess,KY,49836.0,99937.0,38.7,27462.0,15624.0,2601.0
2946,Pulaski,KY,37921.0,64145.0,41.9,22342.0,14859.0,2317.0
2947,Henderson,KY,45389.0,46137.0,40.8,25376.0,8365.0,1011.0
2948,Knott,KY,29326.0,15513.0,42.6,18201.0,4910.0,655.0
2949,Muhlenberg,KY,43110.0,31081.0,42.4,21521.0,5280.0,1151.0
2950,Adair,KY,39346.0,19241.0,41.5,20166.0,3866.0,529.0
2951,Cumberland,KY,32906.0,6713.0,46.1,17926.0,1423.0,146.0
2952,Lee,KY,23972.0,6751.0,44.1,17179.0,2084.0,174.0
2953,Lewis,KY,31096.0,13490.0,42.9,20059.0,3725.0,342.0
2954,Woodford,KY,62629.0,26097.0,42.4,31259.0,3647.0,437.0
2955,Jessamine,KY,56728.0,52422.0,37.9,30215.0,8912.0,1598.0
2956,Letcher,KY,29856.0,22676.0,42.2,18811.0,7269.0,1028.0
2957,McCracken,KY,44486.0,65284.0,42.1,31850.0,10050.0,1267.0
2958,Whitley,KY,36897.0,36089.0,36.8,19145.0,8858.0,1147.0
2959,Floyd,KY,31267.0,36926.0,41.9,18462.0,11491.0,1397.0
2960,McCreary,KY,23273.0,17635.0,40.0,12903.0,6027.0,836.0
2961,Metcalfe,KY,35809.0,10004.0,43.4,19436.0,2343.0,224.0
2962,Rowan,KY,37639.0,24499.0,30.4,19692.0,5585.0,502.0
2963,Clark,KY,52938.0,35872.0,42.2,27416.0,5513.0,1039.0
2964,Carroll,KY,43258.0,10711.0,38.1,23546.0,2657.0,442.0
2965,Estill,KY,31337.0,14313.0,43.7,17658.0,4635.0,632.0
2966,Greenup,KY,49343.0,35765.0,43.4,26712.0,5590.0,1252.0
2967,Carter,KY,33067.0,27290.0,41.0,17782.0,6861.0,740.0
2968,Lafourche Parish,LA,53089.0,98214.0,37.5,27375.0,15036.0,3196.0
2969,Jefferson Davis Parish,LA,39653.0,31467.0,37.7,24582.0,6002.0,1204.0
2970,West Feliciana Parish,LA,55510.0,15377.0,40.6,23565.0,1776.0,480.0
2971,Beauregard Parish,LA,50738.0,36769.0,37.6,26075.0,6244.0,1227.0
2972,Evangeline Parish,LA,32180.0,33636.0,35.4,18344.0,8807.0,1818.0
2973,Lincoln Parish,LA,34154.0,47356.0,27.8,22498.0,13118.0,1590.0
2974,Webster Parish,LA,30358.0,39631.0,40.8,18701.0,10170.0,902.0
2975,Iberville Parish,LA,47797.0,32956.0,38.3,23179.0,5338.0,891.0
2976,Morehouse Parish,LA,33333.0,25992.0,39.6,19399.0,7162.0,534.0
2977,Terrebonne Parish,LA,48866.0,112587.0,35.8,24921.0,23833.0,3310.0
2978,Claiborne Parish,LA,27303.0,16153.0,42.2,16948.0,4290.0,548.0
2979,Avoyelles Parish,LA,38077.0,40882.0,37.9,21390.0,8955.0,1158.0
2980,Pointe Coupee Parish,LA,44269.0,22158.0,42.9,26663.0,3992.0,829.0
2981,Vernon Parish,LA,47772.0,51007.0,30.1,23763.0,8344.0,1698.0
2982,Sabine Parish,LA,39465.0,24088.0,40.9,22637.0,4610.0,928.0
2983,LaSalle Parish,LA,36868.0,14949.0,38.0,20427.0,2975.0,196.0
2984,Lincoln,ME,55180.0,34067.0,50.7,32400.0,4019.0,638.0
2985,Piscataquis,ME,39470.0,16887.0,51.0,24062.0,3179.0,530.0
2986,Washington,ME,41384.0,31694.0,48.0,24647.0,5657.0,964.0
2987,Sagadahoc,ME,62131.0,35277.0,46.9,34432.0,3420.0,496.0
2988,Kennebec,ME,52929.0,121545.0,44.3,29084.0,15626.0,3037.0
2989,Hancock,ME,53068.0,54541.0,48.5,32491.0,5950.0,1322.0
2990,Somerset,MD,42165.0,25737.0,36.6,18924.0,3996.0,853.0
2991,Allegany,MD,44065.0,71977.0,41.7,23280.0,10558.0,2685.0
2992,Prince George's,MD,81969.0,906202.0,36.8,35869.0,78590.0,34528.0
2993,Frederick,MD,91999.0,248472.0,39.2,41432.0,17341.0,6315.0
2994,Kent,MD,56009.0,19593.0,47.5,34910.0,2210.0,425.0
2995,Worcester,MA,71895.0,822280.0,40.1,36169.0,82745.0,24530.0
2996,Chippewa,MI,44483.0,37834.0,39.7,23310.0,6267.0,1550.0
2997,Oakland,MI,76387.0,1250843.0,40.9,42760.0,106773.0,32235.0
2998,Muskegon,MI,48329.0,173043.0,39.3,24101.0,28384.0,5912.0
2999,Lapeer,MI,58952.0,88202.0,43.9,28309.0,8697.0,2681.0
3000,Sanilac,MI,45277.0,41376.0,45.1,24835.0,6382.0,1348.0
3001,Ontonagon,MI,38906.0,5968.0,58.1,23850.0,901.0,160.0
3002,Alcona,MI,39735.0,10364.0,58.2,25219.0,1631.0,331.0
3003,Kalkaska,MI,46004.0,17463.0,44.5,23687.0,2946.0,590.0
3004,Ingham,MI,50940.0,289564.0,31.8,28366.0,54559.0,10802.0
3005,Ogemaw,MI,40150.0,20928.0,50.3,22527.0,3455.0,675.0
3006,Wexford,MI,44166.0,33111.0,41.8,22760.0,5325.0,905.0
3007,Dickinson,MI,48966.0,25570.0,46.4,28020.0,3345.0,514.0
3008,Menominee,MI,45508.0,23234.0,48.2,27609.0,2918.0,498.0
3009,Missaukee,MI,44766.0,15006.0,43.7,22850.0,2309.0,420.0
3010,Van Buren,MI,52351.0,75272.0,41.6,26771.0,11499.0,2247.0
3011,Barry,MI,61016.0,60057.0,42.6,28783.0,5120.0,1543.0
3012,Benzie,MI,56639.0,17552.0,49.6,27866.0,1643.0,461.0
3013,Schoolcraft,MI,40747.0,8069.0,51.6,22931.0,1624.0,322.0
3014,Grand Traverse,MI,61485.0,91746.0,42.9,33754.0,9033.0,2359.0
3015,Genesee,MI,47006.0,409361.0,40.3,26386.0,80183.0,18467.0
3016,Livingston,MI,80897.0,188482.0,43.2,38399.0,10489.0,4243.0
3017,Manistee,MI,47172.0,24444.0,49.2,25778.0,2973.0,728.0
3018,Gladwin,MI,43290.0,25289.0,49.8,24594.0,4547.0,658.0
3019,Lawrence,AR,38528.0,16669.0,41.1,20451.0,2846.0,513.0
3020,Conway,AR,41196.0,20906.0,41.7,23750.0,3772.0,559.0
3021,Arkansas,AR,39466.0,18124.0,41.4,24714.0,3563.0,520.0
3022,Lonoke,AR,57509.0,72206.0,36.1,26222.0,8733.0,1418.0
3023,Merced,CA,50129.0,269075.0,30.9,21634.0,59660.0,14912.0
3024,Modoc,CA,45149.0,8938.0,47.7,23235.0,1435.0,274.0
3025,Inyo,CA,52874.0,18085.0,45.7,31540.0,1792.0,447.0
3026,Stanislaus,CA,57387.0,539301.0,34.0,25101.0,86066.0,26130.0
3027,Tehama,CA,42899.0,63373.0,40.9,23126.0,13464.0,2484.0
3028,San Benito,CA,81977.0,59416.0,35.5,31475.0,5459.0,2294.0
3029,El Dorado,CA,80582.0,186661.0,45.8,40382.0,16537.0,5480.0
3030,San Francisco,CA,104552.0,870044.0,38.2,64157.0,92979.0,25320.0
3031,Tulare,CA,47518.0,460477.0,30.8,20421.0,115786.0,18321.0
3032,Nevada,CA,63240.0,99092.0,50.1,37145.0,11169.0,2971.0
3033,Madera,CA,52884.0,155013.0,33.9,21394.0,30549.0,5243.0
3034,Trinity,CA,38497.0,12862.0,51.8,25964.0,2491.0,446.0
3035,San Bernardino,CA,60164.0,2135413.0,33.1,23956.0,359080.0,85647.0
3036,Placer,CA,84357.0,380077.0,41.9,41508.0,30293.0,9005.0
3037,Solano,CA,77609.0,438530.0,37.9,33700.0,44427.0,15346.0
3038,Colusa,CA,56704.0,21464.0,35.1,27336.0,2929.0,520.0
3039,Kings,CA,53865.0,150075.0,31.7,21186.0,28084.0,4855.0
3040,Fresno,CA,51261.0,978130.0,32.0,23284.0,232067.0,41276.0
3041,Ventura,CA,84017.0,848112.0,37.9,36891.0,80058.0,25853.0
3042,Weld,CO,70908.0,295123.0,34.3,30626.0,30574.0,6830.0
3043,Custer,CO,44644.0,4640.0,58.4,26976.0,703.0,98.0
3044,Douglas,CO,115314.0,328614.0,38.4,51017.0,11333.0,5418.0
3045,La Plata,CO,64372.0,55101.0,39.9,37864.0,4609.0,1250.0
3046,Rio Grande,CO,38639.0,11351.0,41.5,22413.0,1890.0,468.0
3047,Bent,CO,34392.0,5809.0,41.0,14777.0,912.0,119.0
3048,San Juan,CO,46563.0,544.0,52.1,33984.0,25.0,9.0
3049,Logan,CO,48922.0,21689.0,38.4,25776.0,3117.0,462.0
3050,Teller,CO,65382.0,24113.0,49.9,34392.0,1980.0,791.0
3051,Elbert,CO,96658.0,25162.0,46.1,43349.0,1110.0,380.0
3052,Lincoln,CO,49423.0,5548.0,37.9,16219.0,475.0,47.0
3053,Alamosa,CO,39191.0,16444.0,30.4,21328.0,3635.0,708.0
3054,Fremont,CO,46296.0,47002.0,44.9,21965.0,5547.0,905.0
3055,Montrose,CO,48739.0,41268.0,45.1,25803.0,6812.0,1306.0
3056,Saguache,CO,34410.0,6468.0,49.1,22901.0,1139.0,185.0
3057,Hinsdale,CO,52188.0,878.0,57.5,34644.0,114.0,16.0
3058,Grand,CO,70469.0,15066.0,43.5,34717.0,1691.0,470.0
3059,Otero,CO,34136.0,18325.0,40.2,20109.0,4421.0,644.0
3060,Litchfield,CT,78314.0,183031.0,47.2,42443.0,12650.0,5379.0
3061,New London,CT,71368.0,268881.0,41.4,38109.0,26140.0,8740.0
3062,Wakulla,FL,62778.0,31877.0,40.7,24322.0,3272.0,736.0
3063,Fairfield,CT,92969.0,944348.0,40.3,55613.0,81751.0,35545.0
3064,Kent,DE,58775.0,174822.0,37.6,28100.0,22968.0,4961.0
3065,Hillsborough,FL,56137.0,1378883.0,36.9,31173.0,207962.0,43489.0
3066,Gulf,FL,44291.0,16055.0,44.3,21255.0,1900.0,452.0
3067,Osceola,FL,50063.0,338619.0,35.8,21331.0,54789.0,10442.0
3068,Walton,FL,53785.0,65858.0,43.7,33731.0,9361.0,1611.0
3069,Jefferson,FL,48173.0,14105.0,47.2,23448.0,1662.0,273.0
3070,Hardee,FL,37594.0,27228.0,35.1,18257.0,6775.0,637.0
3071,Okeechobee,FL,40367.0,40572.0,41.1,19943.0,8495.0,1124.0
3072,Gilchrist,FL,42357.0,17615.0,42.5,21379.0,2906.0,440.0
3073,Alachua,FL,49078.0,263148.0,31.3,27896.0,54072.0,8048.0
3074,Charlotte,FL,49225.0,176954.0,58.6,30528.0,19252.0,4794.0
3075,Martin,FL,57959.0,157581.0,51.9,40389.0,16212.0,3673.0
3076,Sarasota,FL,58644.0,412144.0,55.5,39364.0,39255.0,8154.0
3077,Citrus,FL,41424.0,143087.0,56.2,25983.0,23437.0,4292.0
3078,Santa Rosa,FL,66242.0,170442.0,39.7,30904.0,16119.0,4366.0
3079,Broward,FL,57333.0,1909151.0,40.1,31464.0,255214.0,67089.0
3080,Monroe,FL,67023.0,76325.0,47.3,43477.0,8855.0,1196.0
3081,Whitfield,GA,46970.0,103849.0,36.0,23271.0,18229.0,3178.0
3082,Troup,GA,43850.0,69774.0,36.3,22348.0,13932.0,2550.0
3083,Harris,GA,74261.0,33590.0,43.1,34511.0,2261.0,1169.0
3084,Worth,GA,46076.0,20656.0,41.1,23517.0,4253.0,609.0
3085,Evans,GA,39701.0,10727.0,37.7,20537.0,2782.0,365.0
3086,Webster,GA,35755.0,2613.0,45.0,21586.0,660.0,24.0
3087,Glascock,GA,41686.0,3009.0,43.2,21076.0,536.0,47.0
3088,Chatham,GA,54911.0,287049.0,35.2,30664.0,43183.0,11867.0
3089,Lanier,GA,39104.0,10366.0,35.4,18800.0,2377.0,347.0
3090,Madison,GA,51701.0,28900.0,41.2,24292.0,4990.0,1164.0
3091,Hart,GA,41358.0,25631.0,43.8,22361.0,4295.0,509.0
3092,McIntosh,GA,47114.0,14120.0,49.7,27030.0,2777.0,505.0
3093,Putnam,GA,51245.0,21503.0,46.0,28819.0,3396.0,443.0
3094,Warren,GA,34730.0,5346.0,45.2,22916.0,1387.0,189.0
3095,Bryan,GA,71322.0,35885.0,34.6,30892.0,5020.0,1232.0
3096,Camden,GA,56397.0,52714.0,32.3,28509.0,6546.0,1692.0
3097,Early,GA,31567.0,10348.0,40.7,17598.0,2938.0,308.0
3098,Coffee,GA,38266.0,42961.0,36.2,19709.0,8703.0,801.0
3099,Gilmer,GA,49389.0,29922.0,46.9,25812.0,4842.0,743.0
3100,Wilkes,GA,35106.0,9884.0,46.1,23198.0,2334.0,182.0
3101,Gordon,GA,44313.0,56790.0,37.8,22448.0,11232.0,1231.0
3102,Cherokee,GA,79670.0,241910.0,38.3,35199.0,19423.0,5465.0
3103,Lee,GA,65420.0,29348.0,37.2,28612.0,3907.0,1063.0
3104,Greene,GA,49755.0,16976.0,49.4,35844.0,3736.0,328.0
3105,Cook,GA,38408.0,17184.0,37.4,19778.0,4080.0,389.0
3106,Fulton,GA,64787.0,1021902.0,35.4,43707.0,149412.0,35765.0
3107,Lumpkin,GA,47488.0,31951.0,37.2,24790.0,5249.0,732.0
3108,Miller,GA,42927.0,5836.0,43.8,21746.0,1301.0,125.0
3109,Oconee,GA,88308.0,37017.0,40.4,41671.0,2165.0,652.0
3110,Henry,GA,68609.0,221307.0,36.9,28274.0,22810.0,7522.0
3111,Long,GA,55439.0,18156.0,32.7,21695.0,3587.0,1106.0
3112,Stephens,GA,43416.0,25676.0,41.5,21839.0,4007.0,1034.0
3113,Upson,GA,36529.0,26216.0,41.7,21015.0,5702.0,890.0
3114,Peach,GA,42802.0,26966.0,36.9,22767.0,5392.0,1061.0
3115,Pierce,GA,44167.0,19164.0,39.4,22236.0,4120.0,474.0
3116,Screven,GA,37588.0,13990.0,41.5,21557.0,3043.0,369.0
3117,Banks,GA,45373.0,18510.0,41.1,20810.0,2478.0,436.0
3118,Clay,GA,25000.0,3001.0,45.1,16199.0,1211.0,183.0
3119,DeKalb,GA,59280.0,743187.0,35.6,34100.0,120880.0,29826.0
3120,Jackson,GA,62495.0,65755.0,38.5,27115.0,7168.0,1496.0
3121,Lincoln,GA,41014.0,7799.0,47.3,26324.0,1506.0,156.0
3122,Appling,GA,39561.0,18454.0,39.0,20421.0,4191.0,460.0
3123,Pulaski,GA,38770.0,11295.0,43.0,19389.0,2512.0,187.0
3124,Towns,GA,43927.0,11417.0,53.7,23940.0,1672.0,246.0
3125,Turner,GA,38341.0,7962.0,38.8,18787.0,2677.0,204.0
3126,Power,ID,49985.0,7713.0,37.7,22199.0,731.0,131.0
3127,Oneida,ID,51058.0,4326.0,37.9,21575.0,559.0,91.0
3128,Lincoln,ID,48222.0,5321.0,35.0,20188.0,708.0,79.0
3129,Franklin,ID,56613.0,13279.0,33.4,22367.0,1558.0,82.0
3130,Jerome,ID,49306.0,23431.0,32.7,20820.0,4136.0,444.0
3131,Minidoka,ID,50663.0,20615.0,35.2,23578.0,3926.0,336.0
3132,Blaine,ID,51968.0,21994.0,43.2,32861.0,3077.0,247.0
3133,Boundary,ID,43507.0,11549.0,43.5,25401.0,1909.0,180.0
3134,Gooding,ID,48638.0,15169.0,37.8,22542.0,2395.0,323.0
3135,Bear Lake,ID,54265.0,5962.0,39.3,24654.0,997.0,81.0
3136,Bonneville,ID,56609.0,112397.0,32.7,27272.0,13432.0,1931.0
3137,Clearwater,ID,42348.0,8640.0,50.2,22844.0,1031.0,171.0
3138,Lemhi,ID,37921.0,7798.0,52.3,23042.0,1003.0,116.0
3139,Bonner,ID,48710.0,42711.0,47.8,27590.0,6200.0,681.0
3140,Custer,ID,39957.0,4141.0,53.3,24545.0,843.0,80.0
3141,Madison,ID,36031.0,38705.0,23.4,15626.0,11636.0,1277.0
3142,Teton,ID,68818.0,11080.0,36.6,30554.0,679.0,361.0
3143,Honolulu,HI,82906.0,987638.0,37.6,35202.0,83359.0,21188.0
3144,Vermilion,IL,45384.0,78407.0,40.3,24272.0,14728.0,2543.0
3145,Clark,IL,54158.0,15836.0,43.0,29887.0,1960.0,526.0
3146,Effingham,IL,56293.0,34174.0,39.1,30255.0,3901.0,709.0
3147,Hamilton,IL,56862.0,8221.0,44.1,27795.0,771.0,119.0
3148,Johnson,IL,50923.0,12602.0,43.2,22469.0,1211.0,235.0
3149,Livingston,IL,56200.0,36324.0,42.0,28236.0,4680.0,930.0
3150,Tazewell,IL,62342.0,133852.0,40.9,33077.0,11205.0,2831.0
3151,Warren,IL,49607.0,17338.0,39.3,26082.0,2010.0,577.0
3152,Madison,IL,57890.0,265670.0,40.1,30802.0,35625.0,9236.0
